Data;tipoOperazione(pubblicazione);idAnnuncio;idAbitazione;M2;prezzoM2Proposto
2010_11_14;catasto;7118;CEOB;120;3426
2010_11_14;catasto;7656;DVCP;120;6507
2010_11_14;catasto;7972;CTWD;150;5625
2010_11_14;catasto;9844;BSDS;100;1041
2010_11_14;pubblicazione;1789;DDWV;100;2886
2010_11_14;rimozione;273
2010_11_14;rimozione;386
2010_11_14;rimozione;496
2010_11_14;rimozione;554
2010_11_14;rimozione;770
2010_11_14;rimozione;1116
2010_11_14;rimozione;1770
2010_11_14;rimozione;1874
2010_11_15;catasto;171;GDRX;120;8283
2010_11_15;catasto;1223;GACE;150;3897
2010_11_15;catasto;2637;DUPV;90;6627
2010_11_15;catasto;2757;BYSH;120;2096
2010_11_15;catasto;3492;DFDK;180;5029
2010_11_15;catasto;3740;BIPN;200;7348
2010_11_15;catasto;3989;ABOK;200;6341
2010_11_15;catasto;4171;ETJE;200;5445
2010_11_15;catasto;4746;GHDN;100;8236
2010_11_15;catasto;5382;CIKL;100;8305
2010_11_15;catasto;6730;AUKF;300;9164
2010_11_15;catasto;7822;ACWB;90;8517
2010_11_15;catasto;8028;CIPK;90;7324
2010_11_15;rimozione;230
2010_11_15;rimozione;1241
2010_11_15;rimozione;1346
2010_11_15;rimozione;1580
2010_11_15;rimozione;1593
2010_11_16;catasto;902;APQA;300;5414
2010_11_16;catasto;4303;ACNV;300;7301
2010_11_16;catasto;4435;FUYD;100;5020
2010_11_16;catasto;4635;DMQG;90;5496
2010_11_16;catasto;5069;FDGY;300;2029
2010_11_16;catasto;5245;CQAF;90;2185
2010_11_16;catasto;5263;FGHE;50;1725
2010_11_16;catasto;6678;DYLL;300;8016
2010_11_16;catasto;7180;ANFV;50;2232
2010_11_16;catasto;8307;FGXD;200;5155
2010_11_16;catasto;8543;ENVG;90;7534
2010_11_16;catasto;9799;DCJF;120;5453
2010_11_16;rimozione;1340
2010_11_16;rimozione;1436
2010_11_17;catasto;205;GJYJ;200;1719
2010_11_17;catasto;2562;CLVQ;150;4438
2010_11_17;catasto;2761;FFMC;180;4671
2010_11_17;catasto;3381;ELMQ;100;3037
2010_11_17;catasto;4398;CMBT;90;7777
2010_11_17;catasto;4523;EKAV;200;9845
2010_11_17;catasto;5609;CKYB;200;7128
2010_11_17;catasto;7167;CFOL;50;4971
2010_11_17;catasto;7350;DNQW;180;6903
2010_11_17;catasto;7445;DYDA;150;4206
2010_11_17;catasto;7524;EHKX;200;1574
2010_11_17;catasto;7532;FFEQ;120;9292
2010_11_17;catasto;7833;FLDE;120;5333
2010_11_17;catasto;9073;BMJK;200;5871
2010_11_17;rimozione;644
2010_11_17;rimozione;795
2010_11_17;rimozione;1437
2010_11_17;rimozione;1840
2010_11_17;rimozione;1911
2010_11_18;catasto;920;AGHY;120;7707
2010_11_18;catasto;2782;DMSX;90;8175
2010_11_18;catasto;3360;DYNC;300;10252
2010_11_18;catasto;4313;CHGP;50;7496
2010_11_18;catasto;5749;CFBT;180;3177
2010_11_18;catasto;5957;DUKV;120;9463
2010_11_18;catasto;6591;DQRH;150;1852
2010_11_18;catasto;6793;BLAL;120;7876
2010_11_18;catasto;6793;FKVI;120;1776
2010_11_18;catasto;9326;CLAQ;100;2250
2010_11_18;catasto;9815;AEWK;120;5182
2010_11_18;rimozione;98
2010_11_18;rimozione;546
2010_11_18;rimozione;1031
2010_11_18;rimozione;1365
2010_11_18;rimozione;1893
2010_11_19;catasto;1088;EEPL;100;1248
2010_11_19;catasto;1891;CNYT;50;5585
2010_11_19;catasto;2374;BMOK;200;2855
2010_11_19;catasto;2419;EYQP;100;2005
2010_11_19;catasto;4900;EDAP;180;4071
2010_11_19;catasto;4987;DSAE;300;8265
2010_11_19;catasto;5510;CSSQ;300;8970
2010_11_19;catasto;5783;DAHU;300;1649
2010_11_19;catasto;6898;FVWY;150;11277
2010_11_19;catasto;7410;CXKI;150;4150
2010_11_19;catasto;8431;AEUQ;200;7752
2010_11_19;catasto;8868;ABWY;120;2335
2010_11_19;catasto;9591;AAEJ;200;4488
2010_11_19;rimozione;291
2010_11_19;rimozione;1358
2010_11_19;rimozione;1808
2010_11_19;rimozione;1862
2010_11_20;catasto;31;EPPX;300;3313
2010_11_20;catasto;1103;GFMT;120;4355
2010_11_20;catasto;1722;GIEX;50;1621
2010_11_20;catasto;2251;EERN;180;8009
2010_11_20;catasto;2495;DSGL;300;6509
2010_11_20;catasto;2646;FCXU;100;1268
2010_11_20;catasto;3259;FUOK;200;1952
2010_11_20;catasto;3942;AVDB;50;4443
2010_11_20;catasto;4185;DGUY;300;2176
2010_11_20;catasto;6391;ERHN;150;9024
2010_11_20;catasto;6834;FONS;100;9176
2010_11_20;catasto;7246;FVNO;50;2708
2010_11_20;catasto;7314;CWJD;150;4257
2010_11_20;catasto;8548;APNE;300;4500
2010_11_20;catasto;8954;BAUT;200;8807
2010_11_20;catasto;9067;FPQV;100;2760
2010_11_20;rimozione;545
2010_11_20;rimozione;886
2010_11_21;catasto;596;DEVN;50;2722
2010_11_21;catasto;1051;DFRH;120;4476
2010_11_21;catasto;4171;GERX;200;1635
2010_11_21;catasto;5656;DOIG;120;3037
2010_11_21;catasto;5955;AUCK;180;5432
2010_11_21;catasto;6036;CGVD;200;7502
2010_11_21;catasto;6741;EVCE;300;3955
2010_11_21;catasto;7356;DMSW;200;1838
2010_11_21;catasto;9626;DGQY;50;1267
2010_11_21;catasto;9815;GEYA;150;1374
2010_11_21;rimozione;678
2010_11_21;rimozione;852
2010_11_21;rimozione;858
2010_11_21;rimozione;977
2010_11_22;catasto;590;EHIA;120;1072
2010_11_22;catasto;1239;DKEB;300;3051
2010_11_22;catasto;1307;FUFK;300;2253
2010_11_22;catasto;1723;ERSW;200;8885
2010_11_22;catasto;1930;AUER;200;1621
2010_11_22;catasto;2418;FYHJ;150;1868
2010_11_22;catasto;2439;EGWV;300;1299
2010_11_22;catasto;3303;BLCM;120;3968
2010_11_22;catasto;3507;FAJQ;50;5928
2010_11_22;catasto;3535;GGYF;90;5476
2010_11_22;catasto;4338;BXDJ;50;7907
2010_11_22;catasto;5197;DLDU;100;4931
2010_11_22;catasto;6294;EBEL;150;8035
2010_11_22;catasto;6984;BFJD;120;6384
2010_11_22;catasto;7941;DECO;90;1486
2010_11_22;catasto;8389;CIDD;180;6153
2010_11_22;catasto;8719;EYCT;100;3810
2010_11_22;catasto;9943;ECLW;300;2468
2010_11_22;pubblicazione;680;DIOG;300;3240
2010_11_22;rimozione;1059
2010_11_22;rimozione;1401
2010_11_23;catasto;660;DMYP;200;8957
2010_11_23;catasto;1178;AOUP;100;9034
2010_11_23;catasto;2749;BROG;90;4205
2010_11_23;catasto;3083;DRXP;50;1594
2010_11_23;catasto;3379;BDJI;200;7142
2010_11_23;catasto;3422;CFOG;120;9216
2010_11_23;catasto;4015;BNGF;200;8066
2010_11_23;catasto;4620;CIMA;150;8711
2010_11_23;catasto;5072;BSXF;100;2143
2010_11_23;catasto;5182;AQNK;120;5857
2010_11_23;catasto;5661;EWGW;150;6299
2010_11_23;catasto;5693;ATBM;180;3322
2010_11_23;catasto;6070;FHSA;120;4412
2010_11_23;catasto;7695;DIYH;150;9708
2010_11_23;catasto;9125;ADUS;150;3292
2010_11_23;catasto;9360;DNMX;180;1473
2010_11_23;rimozione;381
2010_11_24;catasto;347;CBGD;120;8657
2010_11_24;catasto;1761;AIVU;50;2992
2010_11_24;catasto;1881;GEAA;300;6147
2010_11_24;catasto;2424;BCNG;100;4659
2010_11_24;catasto;3499;AGYM;120;3732
2010_11_24;catasto;4344;FMBT;120;9079
2010_11_24;catasto;4802;GGYM;50;4011
2010_11_24;catasto;5652;AILG;150;8918
2010_11_24;catasto;5845;AEBH;120;3163
2010_11_24;catasto;5995;BYOV;300;2787
2010_11_24;catasto;6148;FPVC;90;6495
2010_11_24;catasto;6265;DIKR;90;7379
2010_11_24;catasto;6375;FREX;150;9733
2010_11_24;catasto;7423;ANCI;150;8162
2010_11_24;catasto;8961;FDHN;180;5712
2010_11_24;catasto;9797;BGXW;150;8026
2010_11_24;catasto;9954;DPAJ;200;7548
2010_11_24;rimozione;951
2010_11_24;rimozione;1594
2010_11_25;catasto;496;AMBV;120;6905
2010_11_25;catasto;1023;EYVS;90;11173
2010_11_25;catasto;1681;BSOI;200;4818
2010_11_25;catasto;2075;FQAI;100;5434
2010_11_25;catasto;2351;CGEC;150;7618
2010_11_25;catasto;3231;FBEK;90;5967
2010_11_25;catasto;4416;DGDV;150;2492
2010_11_25;catasto;5251;ASXJ;150;6905
2010_11_25;pubblicazione;1043;FGAK;200;2036
2010_11_25;rimozione;651
2010_11_26;catasto;186;DQUO;150;9097
2010_11_26;catasto;864;BQFW;300;5382
2010_11_26;catasto;868;DPXI;180;6293
2010_11_26;catasto;2201;DYTD;100;3074
2010_11_26;catasto;3781;CCVE;300;6911
2010_11_26;catasto;4076;COCA;120;5774
2010_11_26;catasto;5108;CCYV;150;9752
2010_11_26;catasto;5184;EPDO;90;5659
2010_11_26;catasto;5337;DAJF;90;1807
2010_11_26;catasto;5775;EKCJ;180;8457
2010_11_26;catasto;6849;GHBF;50;3055
2010_11_26;catasto;7114;EFTK;300;6289
2010_11_26;catasto;7280;CQQW;120;3548
2010_11_26;catasto;7293;FYAE;150;2658
2010_11_26;catasto;9469;AFYM;180;4441
2010_11_26;catasto;10000;DKKY;100;9370
2010_11_26;rimozione;990
2010_11_26;rimozione;1213
2010_11_26;rimozione;1533
2010_11_27;catasto;1148;AGQR;300;10408
2010_11_27;catasto;1149;CYWW;120;8720
2010_11_27;catasto;1477;DSXV;200;8678
2010_11_27;catasto;2106;DOOX;180;8626
2010_11_27;catasto;3337;ESHR;200;10696
2010_11_27;catasto;3816;DPQQ;300;4783
2010_11_27;catasto;5553;DHPA;200;10703
2010_11_27;catasto;6724;FDUC;120;9307
2010_11_27;catasto;8155;FYUW;200;9829
2010_11_27;catasto;8188;FVAJ;100;5081
2010_11_27;catasto;8328;DPTK;300;8185
2010_11_27;catasto;8484;EWAI;90;10035
2010_11_27;catasto;9693;EDGW;100;5627
2010_11_27;catasto;9782;EBCK;300;9884
2010_11_27;rimozione;10
2010_11_27;rimozione;350
2010_11_27;rimozione;1078
2010_11_27;rimozione;1375
2010_11_27;rimozione;1486
2010_11_27;rimozione;1492
2010_11_27;rimozione;1970
2010_11_28;catasto;465;BNYH;50;5923
2010_11_28;catasto;831;CHEB;180;2131
2010_11_28;catasto;1899;FITM;120;4623
2010_11_28;catasto;2308;CXCN;150;8571
2010_11_28;catasto;3012;DEQW;300;7617
2010_11_28;catasto;4545;BFRM;150;5918
2010_11_28;catasto;4718;AVWA;90;3342
2010_11_28;catasto;5305;CBTI;200;5317
2010_11_28;catasto;5580;EYKW;90;4469
2010_11_28;catasto;5945;FKWJ;300;1872
2010_11_28;catasto;7004;FLUH;90;1222
2010_11_28;catasto;7824;EUNL;300;1974
2010_11_28;catasto;8424;CFOS;180;7192
2010_11_28;catasto;9749;CIWE;90;6607
2010_11_28;rimozione;1489
2010_11_28;rimozione;1935
2010_11_29;catasto;267;BUOV;90;8115
2010_11_29;catasto;673;DILD;150;4729
2010_11_29;catasto;828;BYYV;180;2112
2010_11_29;catasto;3120;DUQI;300;2818
2010_11_29;catasto;4782;AJBB;100;7811
2010_11_29;catasto;4904;AORQ;90;8849
2010_11_29;catasto;5050;EADR;90;6312
2010_11_29;catasto;5108;EVAW;50;6396
2010_11_29;catasto;5855;EHFG;150;1732
2010_11_29;catasto;6515;FSFD;200;5536
2010_11_29;catasto;8468;ECXV;180;3143
2010_11_29;rimozione;313
2010_11_29;rimozione;584
2010_11_29;rimozione;1618
2010_11_30;catasto;1683;AFNF;150;2237
2010_11_30;catasto;2152;DPIK;90;1481
2010_11_30;catasto;2369;FCDA;200;2554
2010_11_30;catasto;2450;CPTR;120;11120
2010_11_30;catasto;2590;FTLJ;120;4970
2010_11_30;catasto;2642;BGYR;200;8125
2010_11_30;catasto;4120;DXJB;200;1195
2010_11_30;catasto;5808;BGOI;180;9886
2010_11_30;catasto;6583;FLTK;100;10059
2010_11_30;catasto;6926;CPTD;180;8661
2010_11_30;catasto;7521;EDQN;120;6713
2010_11_30;catasto;7912;EWRV;150;1164
2010_11_30;catasto;9056;BXKS;300;967
2010_12_01;catasto;250;CXYI;200;1827
2010_12_01;catasto;502;CNWP;180;7413
2010_12_01;catasto;700;AAPG;90;9520
2010_12_01;catasto;884;GHAW;50;4353
2010_12_01;catasto;1921;AGLP;150;10472
2010_12_01;catasto;2693;DBKB;100;7040
2010_12_01;catasto;3008;EGTH;90;1533
2010_12_01;catasto;3023;DCVQ;90;4092
2010_12_01;catasto;4014;DWVH;50;1790
2010_12_01;catasto;4470;CFAE;150;10067
2010_12_01;catasto;4855;AHIO;90;3260
2010_12_01;catasto;4916;EQES;50;1466
2010_12_01;catasto;9306;BSER;150;8817
2010_12_01;catasto;9442;AEFP;150;6570
2010_12_01;catasto;9530;AWON;100;8849
2010_12_01;catasto;9777;AANM;180;7935
2010_12_01;catasto;9917;EXBE;100;9150
2010_12_01;rimozione;345
2010_12_01;rimozione;513
2010_12_02;catasto;145;AOFP;100;2528
2010_12_02;catasto;215;EKDS;150;4373
2010_12_02;catasto;1301;GERI;50;3260
2010_12_02;catasto;1472;FOXX;90;8050
2010_12_02;catasto;2024;CCJL;150;4822
2010_12_02;catasto;2088;EHCH;150;3160
2010_12_02;catasto;4191;DHLI;200;9215
2010_12_02;catasto;4484;APCH;120;8307
2010_12_02;catasto;5016;APWU;120;4107
2010_12_02;catasto;5855;CMVW;300;2735
2010_12_02;catasto;6094;DDXK;120;7190
2010_12_02;catasto;7511;AJCP;200;5917
2010_12_02;catasto;7990;AGQO;200;5595
2010_12_02;catasto;8043;BWRO;180;9237
2010_12_02;catasto;8483;EKET;90;7820
2010_12_02;catasto;8944;FUTK;300;7349
2010_12_02;catasto;9000;CQIF;90;2379
2010_12_02;catasto;9142;EVWO;180;4534
2010_12_02;catasto;9258;BKQS;150;10331
2010_12_02;catasto;9353;EDYM;90;2896
2010_12_02;catasto;9682;FYHE;300;9202
2010_12_02;rimozione;151
2010_12_02;rimozione;184
2010_12_02;rimozione;1017
2010_12_02;rimozione;1604
2010_12_02;rimozione;1958
2010_12_03;catasto;681;EMGV;120;8082
2010_12_03;catasto;1227;DJDR;180;8780
2010_12_03;catasto;2007;EKNM;50;9950
2010_12_03;catasto;3110;CMPJ;180;6213
2010_12_03;catasto;3187;CUJR;50;4015
2010_12_03;catasto;4071;EOWB;90;7979
2010_12_03;catasto;4508;AOJP;90;8011
2010_12_03;catasto;5087;DFMQ;150;3073
2010_12_03;catasto;5249;FEAA;50;9988
2010_12_03;catasto;5671;GCCS;120;2413
2010_12_03;catasto;6169;CLHD;180;10882
2010_12_03;catasto;6373;EOGO;100;4717
2010_12_03;catasto;7295;BXGO;180;1207
2010_12_03;catasto;7902;EPYF;200;7324
2010_12_03;catasto;8349;FTNM;120;9429
2010_12_03;catasto;8354;GCNQ;180;2134
2010_12_03;catasto;8593;EDDT;120;2809
2010_12_03;catasto;8979;DWXQ;120;3634
2010_12_03;catasto;9153;FCGA;100;4212
2010_12_03;catasto;9346;DYTJ;100;5414
2010_12_04;catasto;801;EYXS;100;8763
2010_12_04;catasto;1911;GDHQ;200;4368
2010_12_04;catasto;3762;BTNC;90;7607
2010_12_04;catasto;4798;EFGB;150;8995
2010_12_04;catasto;4951;DRYQ;200;8841
2010_12_04;catasto;4966;DTWX;120;3809
2010_12_04;catasto;5125;BYJV;120;7256
2010_12_04;catasto;5575;AKUT;300;1690
2010_12_04;catasto;6779;AVNE;300;4533
2010_12_04;catasto;7033;ABDB;150;6835
2010_12_04;catasto;7766;EVLQ;120;6245
2010_12_04;catasto;7892;ACRP;150;2127
2010_12_04;catasto;8454;DSBG;200;4965
2010_12_04;catasto;9412;ACSU;200;2431
2010_12_04;catasto;9760;EGGO;150;9548
2010_12_04;rimozione;1498
2010_12_04;rimozione;1587
2010_12_05;catasto;797;CXVH;90;8606
2010_12_05;catasto;1119;BFEI;50;4889
2010_12_05;catasto;1567;GJKU;90;2847
2010_12_05;catasto;2810;FEUX;50;5188
2010_12_05;catasto;4822;ANFN;300;1024
2010_12_05;catasto;7212;CIYK;90;1907
2010_12_05;catasto;7369;DHSB;90;1291
2010_12_05;catasto;9329;EFNN;50;7256
2010_12_05;catasto;9888;CTOK;180;6299
2010_12_05;rimozione;479
2010_12_05;rimozione;767
2010_12_05;rimozione;1122
2010_12_06;catasto;574;EWCL;90;5854
2010_12_06;catasto;806;CFST;90;7905
2010_12_06;catasto;1187;EQAO;120;9181
2010_12_06;catasto;2182;ECVU;50;8500
2010_12_06;catasto;3071;BLEM;150;3817
2010_12_06;catasto;4451;FYFH;300;6065
2010_12_06;catasto;6954;DUCM;150;9951
2010_12_06;catasto;7763;AJOA;120;4473
2010_12_06;catasto;7848;GAAH;120;1324
2010_12_06;catasto;8215;CNBU;200;1235
2010_12_06;catasto;9677;DUQJ;50;3668
2010_12_06;rimozione;532
2010_12_07;catasto;1561;AKXP;150;10867
2010_12_07;catasto;4717;BQSE;180;5584
2010_12_07;catasto;5149;COKO;90;4482
2010_12_07;catasto;6753;EMDB;300;2164
2010_12_07;catasto;7146;AIFH;300;5713
2010_12_07;catasto;7170;CRQL;300;5236
2010_12_07;catasto;7421;DKMQ;300;1728
2010_12_07;catasto;8233;BMRJ;100;1086
2010_12_07;catasto;8531;DIUS;90;2614
2010_12_07;catasto;9995;ETRE;150;4534
2010_12_07;rimozione;5
2010_12_07;rimozione;123
2010_12_07;rimozione;1424
2010_12_08;catasto;245;DAWG;150;5621
2010_12_08;catasto;1762;BEHR;120;10110
2010_12_08;catasto;2236;GJWF;200;6028
2010_12_08;catasto;2732;BXAQ;120;9467
2010_12_08;catasto;3507;CSWH;300;9716
2010_12_08;catasto;3541;EGPV;50;1644
2010_12_08;catasto;4376;EEQG;100;9550
2010_12_08;catasto;4577;FNXG;50;10691
2010_12_08;catasto;4806;DYNY;90;7337
2010_12_08;catasto;5904;CTOD;90;5968
2010_12_08;catasto;7413;ENLG;180;5781
2010_12_08;catasto;8268;CVFK;180;1518
2010_12_08;catasto;9618;DWGQ;90;2440
2010_12_08;catasto;9825;GJEO;300;1945
2010_12_08;rimozione;1926
2010_12_08;rimozione;1987
2010_12_09;catasto;188;DNCC;50;8442
2010_12_09;catasto;1001;APMD;120;8216
2010_12_09;catasto;1090;ETDD;300;2493
2010_12_09;catasto;1730;FTVW;180;4988
2010_12_09;catasto;2298;CXAN;150;8444
2010_12_09;catasto;3648;EENC;200;2531
2010_12_09;catasto;3678;BNEB;200;2216
2010_12_09;catasto;4588;EOUY;50;10060
2010_12_09;catasto;4860;AMAU;90;1927
2010_12_09;catasto;5003;FMVE;100;7573
2010_12_09;catasto;5311;APYR;180;10871
2010_12_09;catasto;5313;ARSR;200;2082
2010_12_09;catasto;5372;EVJJ;100;3136
2010_12_09;catasto;5434;EYHI;100;9020
2010_12_09;catasto;5706;DEVE;90;1723
2010_12_09;catasto;5937;BBTL;120;2408
2010_12_09;catasto;6290;CVSK;180;1443
2010_12_09;catasto;6557;AAKH;120;4430
2010_12_09;catasto;7290;DQWY;50;10064
2010_12_09;catasto;7692;EHLT;200;2355
2010_12_09;catasto;7908;FKJT;200;2465
2010_12_09;catasto;9420;BPQB;120;2650
2010_12_09;rimozione;421
2010_12_09;rimozione;1187
2010_12_09;rimozione;1458
2010_12_09;rimozione;1684
2010_12_10;catasto;1114;GAHF;150;3437
2010_12_10;catasto;1193;FKCN;200;4218
2010_12_10;catasto;1914;EWLE;150;5284
2010_12_10;catasto;2024;BPFX;100;6703
2010_12_10;catasto;2461;FCNA;300;3423
2010_12_10;catasto;3192;FSMK;50;1499
2010_12_10;catasto;3730;BKBC;120;4853
2010_12_10;catasto;3938;BEFP;90;8842
2010_12_10;catasto;5494;EEIY;300;4275
2010_12_10;catasto;5989;DFEE;200;2241
2010_12_10;catasto;6150;BKWF;200;2648
2010_12_10;catasto;7393;DUHY;150;1581
2010_12_10;catasto;7923;ADTX;300;4225
2010_12_10;catasto;9224;DYAE;50;1306
2010_12_11;catasto;8;GHEH;90;5525
2010_12_11;catasto;136;FBFN;180;5172
2010_12_11;catasto;139;CGWH;90;6229
2010_12_11;catasto;384;AHKE;90;3917
2010_12_11;catasto;2087;DINN;300;6921
2010_12_11;catasto;3402;BXTX;300;4024
2010_12_11;catasto;3503;CDYA;50;1737
2010_12_11;catasto;5340;AJFI;120;2058
2010_12_11;catasto;5697;EGAM;120;4138
2010_12_11;catasto;6358;AIIP;200;6009
2010_12_11;catasto;6518;BGEK;180;3599
2010_12_11;catasto;6745;CDWE;50;8466
2010_12_11;catasto;6828;FPUQ;180;5728
2010_12_11;catasto;7333;AQVS;180;1671
2010_12_11;catasto;8561;FLTE;180;10113
2010_12_11;catasto;8636;AHOT;120;9898
2010_12_11;catasto;9547;AJGL;180;1451
2010_12_11;catasto;9667;DKMY;100;9276
2010_12_11;catasto;9711;AGMS;300;5902
2010_12_11;rimozione;1068
2010_12_11;rimozione;1699
2010_12_12;catasto;3249;AIMD;150;7145
2010_12_12;catasto;3972;CHMB;150;6894
2010_12_12;catasto;4209;DKYP;150;7646
2010_12_12;catasto;4298;BQSR;50;3140
2010_12_12;catasto;4584;DTIM;120;6253
2010_12_12;catasto;4884;FBUD;50;3863
2010_12_12;catasto;5724;BAJQ;50;5528
2010_12_12;catasto;5779;FKRG;90;3030
2010_12_12;catasto;6115;EXXB;200;4594
2010_12_12;catasto;8261;CILU;180;6361
2010_12_12;catasto;8591;ETNG;180;5386
2010_12_12;rimozione;492
2010_12_13;catasto;1959;BHNU;200;3370
2010_12_13;catasto;2060;EIHX;120;5945
2010_12_13;catasto;3277;DYEQ;200;2304
2010_12_13;catasto;3801;EYBG;90;2004
2010_12_13;catasto;4689;CVOJ;300;7570
2010_12_13;catasto;5189;EEXE;300;3925
2010_12_13;catasto;5414;FFKN;120;4323
2010_12_13;catasto;6213;FAWW;180;3854
2010_12_13;catasto;7512;COEI;120;2785
2010_12_13;catasto;8026;DTVJ;150;8953
2010_12_13;catasto;8201;CWUD;100;7080
2010_12_13;catasto;8936;CFTT;50;3825
2010_12_13;pubblicazione;628;EEOB;120;6845
2010_12_14;catasto;487;DOUG;120;9027
2010_12_14;catasto;1368;CCBH;150;1327
2010_12_14;catasto;3605;BXWS;200;5100
2010_12_14;catasto;4244;CREV;180;4056
2010_12_14;catasto;5506;EOFD;90;9006
2010_12_14;catasto;5633;ANTP;120;4773
2010_12_14;catasto;6453;AXPL;120;6041
2010_12_14;catasto;6520;EJSI;200;1446
2010_12_14;catasto;7086;DHML;100;2998
2010_12_14;catasto;7776;AMPS;100;3594
2010_12_14;catasto;9130;ECKK;50;9126
2010_12_14;catasto;9192;GHUX;120;9475
2010_12_14;rimozione;469
2010_12_15;catasto;778;CXRV;180;5791
2010_12_15;catasto;1434;GIGI;200;3685
2010_12_15;catasto;1955;CQSN;100;1318
2010_12_15;catasto;2080;FVHB;100;7231
2010_12_15;catasto;2193;FHHW;300;2562
2010_12_15;catasto;2395;CRHF;50;9541
2010_12_15;catasto;3676;AGYA;150;9339
2010_12_15;catasto;4239;BHGA;300;1079
2010_12_15;catasto;4555;DTFN;180;8346
2010_12_15;catasto;5136;BLQK;100;1549
2010_12_15;catasto;8358;FMMA;90;2679
2010_12_15;rimozione;869
2010_12_15;rimozione;1265
2010_12_15;rimozione;1327
2010_12_16;catasto;841;ASKE;300;4866
2010_12_16;catasto;1365;DYXS;200;11528
2010_12_16;catasto;2050;BTEH;300;6226
2010_12_16;catasto;2667;BBDH;50;3927
2010_12_16;catasto;2765;BTQI;90;8955
2010_12_16;catasto;3039;DBVD;50;9403
2010_12_16;catasto;3591;FAXY;50;4907
2010_12_16;catasto;4557;FHHS;300;9343
2010_12_16;catasto;4796;BTLR;150;7324
2010_12_16;catasto;5076;AJMB;50;10394
2010_12_16;catasto;5322;EIXW;150;1685
2010_12_16;catasto;5861;DVSQ;150;3329
2010_12_16;catasto;7138;CDDL;120;1269
2010_12_16;catasto;8296;FICN;90;7925
2010_12_16;catasto;9164;GHRW;150;8365
2010_12_16;catasto;9708;DFPA;120;6016
2010_12_16;rimozione;1372
2010_12_17;catasto;496;ESTD;300;8011
2010_12_17;catasto;723;FBMF;180;921
2010_12_17;catasto;1124;FCLR;90;3439
2010_12_17;catasto;1162;ESYX;100;5152
2010_12_17;catasto;2205;FEON;100;1977
2010_12_17;catasto;2281;AXML;100;1977
2010_12_17;catasto;2798;EOVO;50;7088
2010_12_17;catasto;3773;GDVL;90;4961
2010_12_17;catasto;3826;BBGR;200;3670
2010_12_17;catasto;3826;FOLT;100;5978
2010_12_17;catasto;4147;FSQS;180;3319
2010_12_17;catasto;4687;BFHN;300;5445
2010_12_17;catasto;5025;DHLP;300;2373
2010_12_17;catasto;5381;DBHJ;120;10817
2010_12_17;catasto;5420;DBDP;50;11259
2010_12_17;catasto;5462;FVBI;100;2394
2010_12_17;catasto;7330;AIDX;200;10417
2010_12_17;catasto;8946;AIXH;150;2950
2010_12_17;catasto;9524;BUOL;200;7913
2010_12_17;rimozione;264
2010_12_17;rimozione;680
2010_12_17;rimozione;800
2010_12_17;rimozione;1794
2010_12_18;catasto;1006;FJNH;90;6028
2010_12_18;catasto;1491;DLEO;200;9028
2010_12_18;catasto;2857;FSRP;200;8154
2010_12_18;catasto;3922;ARLO;100;4712
2010_12_18;catasto;4145;FQFU;120;6307
2010_12_18;catasto;4906;DQLW;90;6592
2010_12_18;catasto;5797;ATPP;200;11111
2010_12_18;catasto;5981;BBMI;120;1613
2010_12_18;catasto;7571;FGSS;300;5958
2010_12_18;catasto;7629;BXRB;100;9425
2010_12_18;catasto;7955;DSNG;100;6278
2010_12_18;catasto;8286;GJXX;300;2164
2010_12_18;catasto;9119;FLQR;300;5932
2010_12_18;catasto;9309;CQXS;50;1114
2010_12_18;catasto;9462;FQJL;300;1394
2010_12_18;catasto;9839;BTCL;300;7846
2010_12_19;catasto;172;GDGT;90;2762
2010_12_19;catasto;910;FVDY;120;7198
2010_12_19;catasto;942;ABJB;120;2368
2010_12_19;catasto;2415;CPEA;150;6240
2010_12_19;catasto;2493;CDBO;180;11846
2010_12_19;catasto;4310;BWQM;200;9494
2010_12_19;catasto;4431;CUXG;150;8556
