PMID	title	date	location	doi
15968766	[Asymptomatic forms of the Severe Acute Respiratory Syndrome (SARS)].	2005 Feb	France	10.1016/s0761-8425(05)85444-0
15965603	Using DNA shuffling to create novel infectious bronchitis virus S1 genes:implications for S1 gene recombination.	2005 Aug	United States	10.1007/s11262-004-2194-3
15964242	Longitudinal alteration of circulating dendritic cell subsets and its correlationwith steroid treatment in patients with severe acute respiratory syndrome.	2005 Sep	United States	10.1016/j.clim.2005.04.015
15964082	Concentration and detection of SARS coronavirus in sewage from Xiao Tang ShanHospital and the 309th Hospital.	2005 Sep	Netherlands	10.1016/j.jviromet.2005.03.022
15963987	Viroporin activity of murine hepatitis virus E protein.	2005 Jul 4	England	10.1016/j.febslet.2005.05.046
15963240	Genetic lesions within the 3a gene of SARS-CoV.	2005 Jun 20	England	10.1186/1743-422X-2-51
15962234	Kawasaki disease and human coronavirus.	2005 Jul 15	United States	10.1086/431609
15962233	Lack of association between New Haven coronavirus and Kawasaki disease.	2005 Jul 15	United States	10.1086/430797
15962232	Questions concerning the New Haven coronavirus.	2005 Jul 15	United States	10.1086/430795
15961624	Appropriate use of personal protective equipment among healthcare workers inpublic sector hospitals and primary healthcare polyclinics during the SARSoutbreak in Singapore.	2005 Jul	England	10.1136/oem.2004.015024
15961169	Development of a homogeneous screening assay for automated detection of antiviralagents active against severe acute respiratory syndrome-associated coronavirus.	2005 Oct	Netherlands	10.1016/j.jviromet.2005.05.010
15958670	The 3a protein of severe acute respiratory syndrome-associated coronavirusinduces apoptosis in Vero E6 cells.	2005 Jul	England	10.1099/vir.0.80813-0
15956552	Gene 5 of the avian coronavirus infectious bronchitis virus is not essential forreplication.	2005 Jul	United States	10.1128/JVI.79.13.8065-8078.2005
15956182	Severe acute respiratory syndrome (SARS) S protein production in plants:development of recombinant vaccine.	2005 Jun 21	United States	10.1073/pnas.0503760102
15953191	Mouse hepatitis virus 3 binding to macrophages correlates with resistance toexperimental infection.	2005 Jul	England	10.1111/j.1365-3083.2005.01616.x
15951805	Multiplexed detection of pathogen DNA with DNA-based fluorescence nanobarcodes.	2005 Jul	United States	10.1038/nbt1106
15950449	Pathogenesis of severe acute respiratory syndrome.	2005 Aug	England	10.1016/j.coi.2005.05.009
15950190	Screening of drugs by FRET analysis identifies inhibitors of SARS-CoV 3CLprotease.	2005 Jul 22	United States	10.1016/j.bbrc.2005.05.095
15949361	[An immunofluorescence assay for the detection of SARS associated coronavirusantibody based on recombinant nucleocapsid antigen and its application].	2005 Mar 9	China	
15949331	[Specific antibodies against the nucleocapsid protein and S1 domain of spikeglycoprotein in patients with severe acute respiratory syndrome].	2005 Mar 2	China	
15947329	Follow-up study on pulmonary function and lung radiographic changes inrehabilitating severe acute respiratory syndrome patients after discharge.	2005 Jun	United States	10.1378/chest.127.6.2119
15944304	Severe acute respiratory syndrome and the innate immune responses: modulation ofeffector cell function without productive infection.	2005 Jun 15	United States	10.4049/jimmunol.174.12.7977
15942907	Antibody avidity maturation during severe acute respiratory syndrome-associatedcoronavirus infection.	2005 Jul 1	United States	10.1086/430615
15941537	[Development and application of triple antibodies-based sandwich ELISA fordetecting nucleocapsid protein of SARS-associated coronavirus].	2005 Apr	China	
15941510	[Study on the RNA of severe acute respiratory syndrome (SARS) associatedcoronavirus in the blood and excretion of convalescent patients with SARS].	2005 Mar	China	
15941507	[Study on the dynamics of IgG antibody in 311 patients with severe acuterespiratory syndrome].	2005 Mar	China	
15941360	Pseudoknots: RNA structures with diverse functions.	2005 Jun	United States	10.1371/journal.pbio.0030213
15939399	A human SARS-CoV neutralizing antibody against epitope on S2 protein.	2005 Jul 22	United States	10.1016/j.bbrc.2005.05.089
15939295	Expression and purification of SARS coronavirus proteins using SUMO-fusions.	2005 Jul	United States	10.1016/j.pep.2005.02.004
15939287	SARS-coronavirus (SARS-CoV) and the safety of a solvent/detergent (S/D) treatedimmunoglobulin preparation.	2005 Jun	England	10.1016/j.biologicals.2005.01.003
15937940	Identification of an alternative 5'-untranslated exon and new polymorphisms ofangiotensin-converting enzyme 2 gene: lack of association with SARS in theVietnamese population.	2005 Jul 1	United States	10.1002/ajmg.a.30779
15935325	The interaction between severe acute respiratory syndrome coronavirus 3C-likeproteinase and a dimeric inhibitor by capillary electrophoresis.	2005 Aug 1	United States	10.1016/j.ab.2005.04.027
15933575	Clinical, virologic and immunologic profiles of a young infant with severe acuterespiratory syndrome.	2005 Jun	United States	10.1097/01.inf.0000164703.61282.3b
15928078	Humanized mice develop coronavirus respiratory disease.	2005 Jun 7	United States	10.1073/pnas.0503091102
15923564	Evidence of circulation of a Chinese strain of infectious bronchitis virus(QXIBV) in Italy.	2005 May 28	England	10.1136/vr.156.22.720
15923059	Efficacy of various disinfectants against SARS coronavirus.	2005 Oct	England	10.1016/j.jhin.2004.12.023
15921605	[Surveillance on severe acute respiratory syndrome associated coronavirus inanimals at a live animal market of Guangzhou in 2004].	2005 Feb	China	
15921591	[Hypothesis on generating and tracer gas study regarding transmission of severeacute respiratory syndrome through ventilation system in a general hospital].	2005 Jan	China	
15921587	[The effects of 4 laboratory test kits in early detecting of severe acuterespiratory syndrome coronavirus].	2005 Jan	China	
29183474	Quality assurance for the diagnostics of viral diseases to enhance the emergencypreparedness in Europe.	2005 Jun	Sweden	10.2807/esm.10.06.00545-en
23674957	Seroepidemiological Study on SARS-CoV IgG Antibodies of Different Populationsfrom Several Areas.	2005 Jun	United States	
15920543	Coronaviral hypothetical and structural proteins were found in the intestinalsurface enterocytes and pneumocytes of severe acute respiratory syndrome (SARS).	2005 Nov	United States	10.1038/modpathol.3800439
15919935	Cytokine responses in severe acute respiratory syndrome coronavirus-infectedmacrophages in vitro: possible relevance to pathogenesis.	2005 Jun	United States	10.1128/JVI.79.12.7819-7826.2005
15919915	Murine coronavirus evolution in vivo: functional compensation of a detrimentalamino acid substitution in the receptor binding domain of the spike glycoprotein.	2005 Jun	United States	10.1128/JVI.79.12.7629-7640.2005
15919828	Development of a transgenic mouse model susceptible to human coronavirus 229E.	2005 Jun 7	United States	10.1073/pnas.0408589102
15918782	Overview of antiviral and anti-inflammatory treatment for severe acuterespiratory syndrome.	2005 Apr	England	10.1586/14787210.3.2.251
15918330	Synthetic peptides outside the spike protein heptad repeat regions as potentinhibitors of SARS-associated coronavirus.	2005	England	
15916886	JNK and PI3k/Akt signaling pathways are required for establishing persistentSARS-CoV infection in Vero E6 cells.	2005 Jun 30	Netherlands	10.1016/j.bbadis.2005.04.004
15915382	[Emerging respiratory infections caused by pneumotropic viruses].	2005 Jun 3	Germany	10.1055/s-2005-868739
15915178	[Tuberculosis as an occupational disease].	2005	Spain	
15914837	Molecular identification and characterization of novel coronaviruses infectinggraylag geese (Anser anser), feral pigeons (Columbia livia) and mallards (Anasplatyrhynchos).	2005 Jun	England	10.1099/vir.0.80927-0
15914223	Circulation of genetically distinct contemporary human coronavirus OC43 strains.	2005 Jun 20	United States	10.1016/j.virol.2005.04.010
15911427	The design and application of DNA chips for early detection of SARS-CoV fromclinical samples.	2005 Jun	Netherlands	10.1016/j.jcv.2004.10.019
15911031	Inhibitory effect of mizoribine and ribavirin on the replication of severe acuterespiratory syndrome (SARS)-associated coronavirus.	2005 Jun	Netherlands	10.1016/j.antiviral.2005.01.003
15911026	Interferon alfacon1 is an inhibitor of SARS-corona virus in cell-based models.	2005 Jun	Netherlands	10.1016/j.antiviral.2005.01.002
15909257	Human coronavirus NL63 infection and other coronavirus infections in childrenhospitalized with acute respiratory disease in Hong Kong, China.	2005 Jun 15	United States	10.1086/430301
15906671	A deficient public health system as a contributing cause of Severe AcuteRespiratory Syndrome (SARS) epidemic in mainland China.	2005 Jan	Thailand	
15906480	[Characteristics and distribution of serum antibodies of SARS virus in populationof Shanxi].	2004 Aug	China	
15906479	[Seroepidemiology of SARS in Taiyuan City].	2004 Aug	China	
15899131	Potent and specific inhibition of SARS-CoV antigen expression by RNAinterference.	2005 May 5	China	
15899130	Variation analysis of the severe acute respiratory syndrome coronavirus putativenon-structural protein 2 gene and construction of three-dimensional model.	2005 May 5	China	
15897988	Antigenic cross-reactivity between severe acute respiratory syndrome-associatedcoronavirus and human coronaviruses 229E and OC43.	2005 Jun 15	United States	10.1086/430355
15897467	Human coronavirus NL63 employs the severe acute respiratory syndrome coronavirusreceptor for cellular entry.	2005 May 31	United States	10.1073/pnas.0409465102
15896959	Synthesis and evaluation of isatin derivatives as effective SARS coronavirus 3CLprotease inhibitors.	2005 Jun 15	England	10.1016/j.bmcl.2005.04.027
15894731	Efficacy of live infectious bronchitis vaccines against a novel Europeangenotype, Italy 02.	2005 May 14	England	10.1136/vr.156.20.646
15894326	Assays for the assessment of neutralizing antibody activities against SevereAcute Respiratory Syndrome (SARS) associated coronavirus (SCV).	2005 Jun	Netherlands	10.1016/j.jim.2005.03.008
15893956	Expanding the frontiers of existing antiviral drugs: possible effects of HIV-1protease inhibitors against SARS and avian influenza.	2005 Nov	Netherlands	10.1016/j.jcv.2005.03.005
15893826	Production of a monoclonal antibody against SARS-CoV spike protein with singleintrasplenic immunization of plasmid DNA.	2005 Sep 15	Netherlands	10.1016/j.imlet.2005.03.015
15893565	Characterization of monoclonal antibody against SARS coronavirus nucleocapsidantigen and development of an antigen capture ELISA.	2005 Jul	Netherlands	10.1016/j.jviromet.2005.03.004
15892690	Development in lipid drugs.	2005 May	Netherlands	10.2174/1389557053765574
15892035	An animal model of SARS produced by infection of Macaca mulatta with SARScoronavirus.	2005 Jul	England	10.1002/path.1769
15890958	Identification and characterization of the putative fusion peptide of the severeacute respiratory syndrome-associated coronavirus spike protein.	2005 Jun	United States	10.1128/JVI.79.11.7195-7206.2005
15890951	Viral expression of CCL2 is sufficient to induce demyelination in RAG1-/- miceinfected with a neurotropic coronavirus.	2005 Jun	United States	10.1128/JVI.79.11.7113-7120.2005
15890949	Cinanserin is an inhibitor of the 3C-like proteinase of severe acute respiratorysyndrome coronavirus and strongly reduces virus replication in vitro.	2005 Jun	United States	10.1128/JVI.79.11.7095-7103.2005
15890900	Selective replication of coronavirus genomes that express nucleocapsid protein.	2005 Jun	United States	10.1128/JVI.79.11.6620-6630.2005
15890535	Coronavirus phylogeny based on a geometric approach.	2005 Aug	United States	10.1016/j.ympev.2005.03.030
15889535	A throat lozenge containing amyl meta cresol and dichlorobenzyl alcohol has adirect virucidal effect on respiratory syncytial virus, influenza A and SARS-CoV.	2005	England	10.1177/095632020501600205
15888207	Persistence of lung inflammation and lung cytokines with high-resolution CTabnormalities during recovery from SARS.	2005 May 11	England	10.1186/1465-9921-6-42
15887978	Real-time quantitative fluorescent reverse transcriptase-PCR for detection ofsevere acute respiratory syndrome-associated coronavirus RNA.	2004	United States	10.1007/bf03260067
15885816	Identification of natural compounds with antiviral activities againstSARS-associated coronavirus.	2005 Jul	Netherlands	10.1016/j.antiviral.2005.02.007
15885812	Monoclonal antibodies to SARS-associated coronavirus (SARS-CoV): identificationof neutralizing and antibodies reactive to S, N, M and E viral proteins.	2005 Sep	Netherlands	10.1016/j.jviromet.2005.03.021
15884978	A three-stemmed mRNA pseudoknot in the SARS coronavirus frameshift signal.	2005 Jun	United States	10.1371/journal.pbio.0030172
15883050	Mutational and inhibitive analysis of SARS coronavirus 3C-like protease byfluorescence resonance energy transfer-based assays.	2005 Jun 17	United States	10.1016/j.bbrc.2005.04.072
